xuser_id,id_session,url_course,course_name,lesson_name,timestamp
17895266.1638769983,1638769977,/en/access2010/tables-how-to-create-calculated-fields-and-totals-rows/1/?lo=,access2010,tables-how-to-create-calculated-fields-and-totals-rows,2021-12-06T05:52:57.979717Z
17895809.1631277593,1631277593,/en/techsavvy/working-with-zip-files/1/?lo=,techsavvy,working-with-zip-files,2021-09-10T12:39:53.077311Z
17896091.1626262750,1626262744,/en/windows8/managing-user-accounts-and-parental-controls/1/?lo=,windows8,managing-user-accounts-and-parental-controls,2021-07-14T11:39:04.865662Z
17896222.1629190795,1629190794,/en/windows10/managing-user-accounts-and-parental-controls/1/?lo=,windows10,managing-user-accounts-and-parental-controls,2021-08-17T08:59:54.961908Z
17896731.1630719778,1630719778,/en/microsoftaccount/privacy-and-security-settings/1/?lo=,microsoftaccount,privacy-and-security-settings,2021-09-04T01:42:58.096029Z
17896798.1634300491,1634300489,/en/tr_id-word-2016/nomor-halaman/1/?lo=,tr_id-word-2016,nomor-halaman,2021-10-15T12:21:29.803647Z
17896817.1636939670,1636939668,/en/powerpoint-tips/simple-rules-for-better-powerpoint-presentations/1/?lo=,powerpoint-tips,simple-rules-for-better-powerpoint-presentations,2021-11-15T01:27:48.806274Z
17897068.1636687457,1636687458,/en/word2016/mail-merge/1/?lo=,word2016,mail-merge,2021-11-12T03:24:18.441554Z
17897098.1640778724,1640778724,/en/word2003/identifying-parts-of-the-word-window/1/?lo=,word2003,identifying-parts-of-the-word-window,2021-12-29T11:52:04.656346Z
1789715.1638958939,1638958939,/en/excel2016/filtering-data/1/?lo=,excel2016,filtering-data,2021-12-08T10:36:20.490607Z
1789715.1638958939,1638958939,/en/excel2016/conditional-formatting/1/?lo=,excel2016,conditional-formatting,2021-12-08T10:25:39.144786Z
1789715.1638958939,1638958939,/en/excel2016/filtering-data/1/?lo=,excel2016,filtering-data,2021-12-08T10:22:19.550119Z
17897169.1637691245,1637691244,/en/excel2010/filtering-data/1/?lo=,excel2010,filtering-data,2021-11-23T18:14:04.790155Z
17897408.1625559648,1625559648,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2021-07-06T08:20:48.436216Z
17897462.1635172385,1635172386,/en/word2016/pictures-and-text-wrapping/1/?lo=,word2016,pictures-and-text-wrapping,2021-10-25T14:33:06.322257Z
17897904.1631635688,1631635669,/en/excel2013/groups-and-subtotals/1/?lo=,excel2013,groups-and-subtotals,2021-09-14T16:08:44.704612Z
17897904.1631635688,1631635669,/en/excel2013/groups-and-subtotals/1/?lo=,excel2013,groups-and-subtotals,2021-09-14T16:07:49.834349Z
17897908.1639642904,1639642904,/en/computerbasics/buttons-and-ports-on-a-computer/1/?lo=,computerbasics,buttons-and-ports-on-a-computer,2021-12-16T08:21:44.840992Z
17898076.1640871003,1640871003,/en/windows8/downloading-apps-from-the-windows-store/1/?lo=,windows8,downloading-apps-from-the-windows-store,2021-12-30T13:30:03.238317Z
17898107.1636725654,1636725654,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-11-12T14:00:54.547648Z
17898427.1624461734,1638221392,/en/powerpoint2016/indents-and-line-spacing/1/?lo=,powerpoint2016,indents-and-line-spacing,2021-11-29T21:29:52.199264Z
17898427.1624461734,1624468888,/en/excel2016/relative-and-absolute-cell-references/1/?lo=,excel2016,relative-and-absolute-cell-references,2021-06-23T17:21:28.807685Z
17898427.1624461734,1624461734,/en/excel2010/creating-complex-formulas/1/?lo=,excel2010,creating-complex-formulas,2021-06-23T15:22:14.078928Z
1789845.1642087646,1642087645,/en/powerpoint2013/embedding-an-excel-chart/1/?lo=,powerpoint2013,embedding-an-excel-chart,2022-01-13T15:27:25.849500Z
17898858.1633173061,1633173052,/en/osxbasics/working-with-flash-drives/1/?lo=,osxbasics,working-with-flash-drives,2021-10-02T11:10:52.481325Z
17898933.1639411782,1639411789,/en/word2016/indents-and-tabs/1/?lo=,word2016,indents-and-tabs,2021-12-13T16:23:21.170739Z
17899025.1627601996,1627601995,/en/mobile-device-tips/how-to-scan-documents-with-a-smartphone/1/?lo=,mobile-device-tips,how-to-scan-documents-with-a-smartphone,2021-07-29T23:39:55.935094Z
17899413.1629742831,1629742833,/en/resumewriting/contact-information/1/?lo=,resumewriting,contact-information,2021-08-23T18:20:33.304750Z
17899548.1642267747,1642267746,/en/googlespreadsheets/types-of-cell-references/1/?lo=,googlespreadsheets,types-of-cell-references,2022-01-15T17:29:06.783691Z
17899706.1633328416,1633328415,/en/grammar/adjectives-and-adverbs/1/?lo=,grammar,adjectives-and-adverbs,2021-10-04T06:20:15.671327Z
17899781.1642244360,1642244253,/en/word/using-the-draw-tab/1/?lo=,word,using-the-draw-tab,2022-01-15T10:57:33.913485Z
17900021.1636726637,1636726637,/en/googleaccount/locked-out-of-your-google-account/1/?lo=,googleaccount,locked-out-of-your-google-account,2021-11-12T14:17:30.871926Z
17900021.1636726637,1636726637,/en/googleaccount/locked-out-of-your-google-account/1/?lo=,googleaccount,locked-out-of-your-google-account,2021-11-12T14:17:17.507687Z
17900122.1631836079,1631836078,/en/techsavvy/sharing-photos-privately/1/?lo=,techsavvy,sharing-photos-privately,2021-09-16T23:47:58.647957Z
17900208.1636824074,1636824074,/en/basic-computer-skills/disable-applications-from-running-on-startup/1/?lo=,basic-computer-skills,disable-applications-from-running-on-startup,2021-11-13T17:21:14.378778Z
17900429.1629303260,1629303260,/en/business-communication/how-to-write-an-effective-business-email/1/?lo=,business-communication,how-to-write-an-effective-business-email,2021-08-18T16:14:20.016862Z
179005.1632470610,1632470612,/en/googledocuments/linking-within-a-document/1/?lo=,googledocuments,linking-within-a-document,2021-09-24T08:03:32.354510Z
17900548.1628879445,1628879444,/en/excel2010/working-with-basic-functions/1/?lo=,excel2010,working-with-basic-functions,2021-08-13T18:30:44.480193Z
17901361.1634922640,1634922639,/en/business-communication/choosing-fonts-for-business-documents/1/?lo=,business-communication,choosing-fonts-for-business-documents,2021-10-22T17:10:39.821462Z
17901410.1626449499,1626449498,/en/photoshopbasics/doing-more-with-layers/1/?lo=,photoshopbasics,doing-more-with-layers,2021-07-16T15:31:38.645299Z
17901708.1630745209,1630745475,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2021-09-04T08:51:15.769313Z
17901795.1634403522,1634403520,/en/word-tips/how-to-create-a-bibliography-or-works-cited-page-in-word/1/?lo=,word-tips,how-to-create-a-bibliography-or-works-cited-page-in-word,2021-10-16T16:58:40.942231Z
17901817.1637100240,1637100240,/en/powerpoint/getting-started-with-powerpoint/1/?lo=,powerpoint,getting-started-with-powerpoint,2021-11-16T22:04:00.468441Z
17901959.1638662135,1638662135,/en/excel2003/applying-font-color-and-borders-to-cells/1/?lo=,excel2003,applying-font-color-and-borders-to-cells,2021-12-04T23:55:35.530350Z
1790242.1626432245,1626432246,/en/facebook101/facebook-news/1/?lo=,facebook101,facebook-news,2021-07-16T10:45:39.586935Z
1790242.1626432245,1626432246,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-07-16T10:45:39.316372Z
1790242.1626432245,1626432246,/en/facebook101/facebook-news/1/?lo=,facebook101,facebook-news,2021-07-16T10:45:32.360105Z
1790242.1626432245,1626432246,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-07-16T10:44:06.832592Z
17902429.1625659849,1625659846,/en/powerpoint2003/the-powerpoint-window/1/?lo=,powerpoint2003,the-powerpoint-window,2021-07-07T12:10:46.914581Z
17902656.1637161685,1637161685,/en/creativity/how-to-become-a-better-collaborator/1/?lo=,creativity,how-to-become-a-better-collaborator,2021-11-17T15:08:05.450695Z
17902735.1634321255,1634321255,/en/computerbasics/understanding-operating-systems/1/?lo=,computerbasics,understanding-operating-systems,2021-10-15T18:07:35.759840Z
17902795.1632953902,1635172261,/en/access/getting-started-in-access/1/?lo=,access,getting-started-in-access,2021-10-25T14:40:42.840364Z
17902795.1632953902,1635172261,/en/access/introduction-to-objects/1/?lo=,access,introduction-to-objects,2021-10-25T14:35:52.850658Z
17902795.1632953902,1635172261,/en/access/introduction-to-databases/1/?lo=,access,introduction-to-databases,2021-10-25T14:31:35.077871Z
17902880.1641768774,1641768694,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2022-01-09T22:51:34.757236Z
17902887.1636992225,1636992222,/en/word2010/working-with-headers-and-footers/1/?lo=,word2010,working-with-headers-and-footers,2021-11-15T16:03:42.054776Z
17903040.1634575451,1634575330,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2021-10-18T16:42:10.462513Z
17903170.1639364352,1639364352,/en/internetbasics/what-is-the-internet/1/?lo=,internetbasics,what-is-the-internet,2021-12-13T02:59:12.415056Z
1790335.1630099943,1630099942,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-08-27T21:32:22.450531Z
17903778.1630410353,1630410353,/en/wordxp/cut-copy-paste-and-drag-and-drop-/1/?lo=,wordxp,cut-copy-paste-and-drag-and-drop-,2021-08-31T11:45:53.417791Z
17903792.1631147376,1631147376,/en/business-communication/how-to-write-a-clear-business-memo/1/?lo=,business-communication,how-to-write-a-clear-business-memo,2021-09-09T00:29:36.412492Z
17904454.1642762196,1642762197,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2022-01-21T10:49:57.261210Z
1790457.1623607407,1625539223,/en/excel/modifying-columns-rows-and-cells/1/?lo=,excel,modifying-columns-rows-and-cells,2021-07-06T03:30:03.255641Z
1790457.1623607407,1625539223,/en/excel/cell-basics/1/?lo=,excel,cell-basics,2021-07-06T03:29:42.135218Z
1790457.1623607407,1625539223,/en/excel/modifying-columns-rows-and-cells/1/?lo=,excel,modifying-columns-rows-and-cells,2021-07-06T03:21:26.640262Z
1790457.1623607407,1625539223,/en/excel/cell-basics/1/?lo=,excel,cell-basics,2021-07-06T03:03:11.417193Z
1790457.1623607407,1625539223,/en/excel/saving-and-sharing-workbooks/1/?lo=,excel,saving-and-sharing-workbooks,2021-07-06T02:54:40.350191Z
1790457.1623607407,1625539223,/en/excel/creating-and-opening-workbooks/1/?lo=,excel,creating-and-opening-workbooks,2021-07-06T02:48:32.158016Z
1790457.1623607407,1625539223,/en/excel/understanding-onedrive/1/?lo=,excel,understanding-onedrive,2021-07-06T02:47:29.071760Z
1790457.1623607407,1625539223,/en/excel/getting-started-with-excel/1/?lo=,excel,getting-started-with-excel,2021-07-06T02:47:27.720572Z
1790457.1623607407,1625539223,/en/excel/understanding-onedrive/1/?lo=,excel,understanding-onedrive,2021-07-06T02:47:27.720517Z
1790457.1623607407,1625539223,/en/excel/getting-started-with-excel/1/?lo=,excel,getting-started-with-excel,2021-07-06T02:41:04.780710Z
1790457.1623607407,1624676150,/en/word/mail-merge/1/?lo=,word,mail-merge,2021-06-26T05:07:10.894295Z
1790457.1623607407,1624676150,/en/word/applying-and-modifying-styles/1/?lo=,word,applying-and-modifying-styles,2021-06-26T05:06:55.974710Z
1790457.1623607407,1624676150,/en/word/smartart-graphics/1/?lo=,word,smartart-graphics,2021-06-26T05:06:51.891281Z
1790457.1623607407,1624676150,/en/word/applying-and-modifying-styles/1/?lo=,word,applying-and-modifying-styles,2021-06-26T05:06:50.333104Z
1790457.1623607407,1624676150,/en/word/mail-merge/1/?lo=,word,mail-merge,2021-06-26T04:58:02.113605Z
1790457.1623607407,1624676150,/en/word/applying-and-modifying-styles/1/?lo=,word,applying-and-modifying-styles,2021-06-26T04:53:40.430063Z
1790457.1623607407,1624676150,/en/word/smartart-graphics/1/?lo=,word,smartart-graphics,2021-06-26T04:49:45.396014Z
1790457.1623607407,1624676150,/en/word/inspecting-and-protecting-documents/1/?lo=,word,inspecting-and-protecting-documents,2021-06-26T04:45:42.666936Z
1790457.1623607407,1624676150,/en/word/track-changes-and-comments/1/?lo=,word,track-changes-and-comments,2021-06-26T04:40:55.270017Z
1790457.1623607407,1624676150,/en/word/checking-spelling-and-grammar/1/?lo=,word,checking-spelling-and-grammar,2021-06-26T04:36:37.903932Z
1790457.1623607407,1624676150,/en/word/tables/1/?lo=,word,tables,2021-06-26T04:08:03.638105Z
1790457.1623607407,1624676150,/en/word/aligning-ordering-and-grouping-objects/1/?lo=,word,aligning-ordering-and-grouping-objects,2021-06-26T04:04:14.102551Z
1790457.1623607407,1624676150,/en/word/text-boxes/1/?lo=,word,text-boxes,2021-06-26T03:51:31.295837Z
1790457.1623607407,1624676150,/en/word/shapes/1/?lo=,word,shapes,2021-06-26T03:44:16.560830Z
1790457.1623607407,1624676150,/en/word/formatting-pictures/1/?lo=,word,formatting-pictures,2021-06-26T03:33:16.832537Z
1790457.1623607407,1624676150,/en/word/pictures-and-text-wrapping/1/?lo=,word,pictures-and-text-wrapping,2021-06-26T03:21:43.469097Z
1790457.1623607407,1624676150,/en/word/page-numbers/1/?lo=,word,page-numbers,2021-06-26T03:17:59.133427Z
1790457.1623607407,1624676150,/en/word/headers-and-footers/1/?lo=,word,headers-and-footers,2021-06-26T03:16:39.298777Z
1790457.1623607407,1624676150,/en/word/page-layout/1/?lo=,word,page-layout,2021-06-26T03:15:34.042805Z
1790457.1623607407,1624676150,/en/word/line-and-paragraph-spacing/1/?lo=,word,line-and-paragraph-spacing,2021-06-26T02:58:03.755743Z
1790457.1623607407,1624676150,/en/word/formatting-text/1/?lo=,word,formatting-text,2021-06-26T02:56:47.939644Z
1790457.1623607407,1624676150,/en/word/text-basics/1/?lo=,word,text-basics,2021-06-26T02:55:56.760023Z
1790457.1623607407,1624590038,/en/word/pictures-and-text-wrapping/1/?lo=,word,pictures-and-text-wrapping,2021-06-25T04:37:45.432870Z
1790457.1623607407,1624590038,/en/word/page-numbers/1/?lo=,word,page-numbers,2021-06-25T04:28:49.296509Z
1790457.1623607407,1624590038,/en/word/headers-and-footers/1/?lo=,word,headers-and-footers,2021-06-25T04:19:46.935517Z
1790457.1623607407,1624590038,/en/word/columns/1/?lo=,word,columns,2021-06-25T04:16:38.665065Z
1790457.1623607407,1624590038,/en/word/breaks/1/?lo=,word,breaks,2021-06-25T04:12:43.356391Z
1790457.1623607407,1624590038,/en/word/printing-documents/1/?lo=,word,printing-documents,2021-06-25T04:09:07.238347Z
1790457.1623607407,1624590038,/en/word/page-layout/1/?lo=,word,page-layout,2021-06-25T04:03:13.195620Z
1790457.1623607407,1624590038,/en/word/lists/1/?lo=,word,lists,2021-06-25T03:56:10.650579Z
1790457.1623607407,1624590038,/en/word/line-and-paragraph-spacing/1/?lo=,word,line-and-paragraph-spacing,2021-06-25T03:52:55.033623Z
1790457.1623607407,1624590038,/en/word/lists/1/?lo=,word,lists,2021-06-25T03:52:54.288795Z
1790457.1623607407,1624590038,/en/word/line-and-paragraph-spacing/1/?lo=,word,line-and-paragraph-spacing,2021-06-25T03:52:53.680697Z
1790457.1623607407,1624590038,/en/word/lists/1/?lo=,word,lists,2021-06-25T03:52:53.362262Z
1790457.1623607407,1624590038,/en/word/line-and-paragraph-spacing/1/?lo=,word,line-and-paragraph-spacing,2021-06-25T03:48:24.232327Z
1790457.1623607407,1624590038,/en/word/indents-and-tabs/1/?lo=,word,indents-and-tabs,2021-06-25T03:41:20.782266Z
1790457.1623607407,1624590038,/en/word/using-find-and-replace/1/?lo=,word,using-find-and-replace,2021-06-25T03:37:35.050892Z
1790457.1623607407,1624590038,/en/word/formatting-text/1/?lo=,word,formatting-text,2021-06-25T03:26:02.444588Z
1790457.1623607407,1624590038,/en/word/text-basics/1/?lo=,word,text-basics,2021-06-25T03:09:41.313483Z
1790457.1623607407,1624590038,/en/word/getting-started-with-word/1/?lo=,word,getting-started-with-word,2021-06-25T03:00:41.391942Z
1790457.1623607407,1624503678,/en/word/text-basics/1/?lo=,word,text-basics,2021-06-24T03:12:02.200403Z
1790457.1623607407,1624503678,/en/word/formatting-text/1/?lo=,word,formatting-text,2021-06-24T03:12:00.941470Z
1790457.1623607407,1624503678,/en/word/text-basics/1/?lo=,word,text-basics,2021-06-24T03:06:52.430818Z
1790457.1623607407,1624503678,/en/word/formatting-text/1/?lo=,word,formatting-text,2021-06-24T03:06:51.052051Z
1790457.1623607407,1624503678,/en/word/text-basics/1/?lo=,word,text-basics,2021-06-24T03:01:50.987107Z
1790457.1623607407,1623723434,/en/internetsafety/creating-strong-passwords/1/?lo=,internetsafety,creating-strong-passwords,2021-06-15T02:18:37.947235Z
1790457.1623607407,1623723434,/en/internetsafety/introduction-to-internet-safety/1/?lo=,internetsafety,introduction-to-internet-safety,2021-06-15T02:17:38.174069Z
1790457.1623607407,1623607406,/en/internetbasics/what-can-you-do-online/1/?lo=,internetbasics,what-can-you-do-online,2021-06-13T18:08:27.272948Z
1790457.1623607407,1623607406,/en/internetbasics/what-is-the-internet/1/?lo=,internetbasics,what-is-the-internet,2021-06-13T18:04:13.302952Z
1790459.1640196370,1640196370,/en/computerbasics/understanding-applications/1/?lo=,computerbasics,understanding-applications,2021-12-22T18:12:47.591011Z
1790459.1640196370,1640196370,/en/computerbasics/basic-parts-of-a-computer/1/?lo=,computerbasics,basic-parts-of-a-computer,2021-12-22T18:09:33.238273Z
1790459.1640196370,1640196370,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2021-12-22T18:06:20.393485Z
17904607.1639657122,1639657121,/en/computerbasics/computer-basics-quiz/1/?lo=,computerbasics,computer-basics-quiz,2021-12-16T12:18:41.182843Z
17905004.1629374439,1629374458,/en/computerbasics/understanding-applications/1/?lo=,computerbasics,understanding-applications,2021-08-19T12:07:31.691768Z
17905004.1629374439,1629374458,/en/computerbasics/basic-parts-of-a-computer/1/?lo=,computerbasics,basic-parts-of-a-computer,2021-08-19T12:05:33.285730Z
17905004.1629374439,1629374458,/en/computerbasics/understanding-applications/1/?lo=,computerbasics,understanding-applications,2021-08-19T12:00:58.087155Z
17905343.1633907511,1633907514,/en/word2016/charts/1/?lo=,word2016,charts,2021-10-10T23:13:14.085477Z
17905343.1633907511,1633907514,/en/word2016/tables/1/?lo=,word2016,tables,2021-10-10T23:13:10.285654Z
17905343.1633907511,1633907514,/en/word2016/aligning-ordering-and-grouping-objects/1/?lo=,word2016,aligning-ordering-and-grouping-objects,2021-10-10T23:13:04.582583Z
17905343.1633907511,1633907514,/en/word2016/text-boxes/1/?lo=,word2016,text-boxes,2021-10-10T23:12:56.125879Z
17905343.1633907511,1633907514,/en/word2016/formatting-pictures/1/?lo=,word2016,formatting-pictures,2021-10-10T23:12:37.456087Z
17905343.1633907511,1633907514,/en/word2016/shapes/1/?lo=,word2016,shapes,2021-10-10T23:12:36.427639Z
17905343.1633907511,1633907514,/en/word2016/pictures-and-text-wrapping/1/?lo=,word2016,pictures-and-text-wrapping,2021-10-10T23:11:54.860959Z
17905408.1638476209,1638476209,/en/windowsbasics/finding-files-on-your-computer/1/?lo=,windowsbasics,finding-files-on-your-computer,2021-12-02T20:16:49.327782Z
17905417.1633479853,1633479853,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2021-10-06T00:24:13.873022Z
17906012.1641707388,1641707388,/en/tr_id-word-2016/kolom/1/?lo=,tr_id-word-2016,kolom,2022-01-09T05:49:48.484668Z
17906034.1638359844,1638359844,/en/tr_no-computer-basics/p-innsiden-av-datamaskinen/1/?lo=,tr_no-computer-basics,p-innsiden-av-datamaskinen,2021-12-01T11:57:24.218990Z
17906087.1635015189,1635015190,/en/photoshopbasics/levels-curves-and-color/1/?lo=,photoshopbasics,levels-curves-and-color,2021-10-23T18:53:10.050055Z
17906148.1634515693,1634515693,/en/fractions/comparing-and-reducing-fractions/1/?lo=,fractions,comparing-and-reducing-fractions,2021-10-18T00:08:13.091634Z
17906172.1632082081,1632082081,/en/googledocuments/creating-a-table-of-contents/1/?lo=,googledocuments,creating-a-table-of-contents,2021-09-19T20:08:01.027402Z
17906183.1641801189,1641801188,/en/excelformulas/using-concatenate-to-combine-names/1/?lo=,excelformulas,using-concatenate-to-combine-names,2022-01-10T07:53:08.946951Z
17906236.1635164480,1635164480,/en/tr_zh-cn-basic-computer-skills/windows-pc-uninstalling/1/?lo=,tr_zh-cn-basic-computer-skills,windows-pc-uninstalling,2021-10-25T12:21:42.257228Z
17906236.1635164480,1635164480,/en/tr_zh-cn-basic-computer-skills/mac-installing/1/?lo=,tr_zh-cn-basic-computer-skills,mac-installing,2021-10-25T12:21:20.059561Z
1790626.1633943076,1633943077,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2021-10-11T09:04:37.354878Z
17906313.1642731654,1642731653,/en/internetsafety/should-i-still-use-adobe-flash-player/1/?lo=,internetsafety,should-i-still-use-adobe-flash-player,2022-01-21T02:22:55.007742Z
17906313.1642731654,1642731653,/en/internetsafety/should-i-still-use-adobe-flash-player/1/?lo=,internetsafety,should-i-still-use-adobe-flash-player,2022-01-21T02:21:14.293313Z
17906313.1642731654,1642731653,/en/internetsafety/internet-safety-quiz/1/?lo=,internetsafety,internet-safety-quiz,2022-01-21T02:21:13.878493Z
17906313.1642731654,1642731653,/en/internetsafety/should-i-still-use-adobe-flash-player/1/?lo=,internetsafety,should-i-still-use-adobe-flash-player,2022-01-21T02:21:13.250872Z
17906313.1642731654,1642731653,/en/internetsafety/internet-safety-quiz/1/?lo=,internetsafety,internet-safety-quiz,2022-01-21T02:21:13.127250Z
17906313.1642731654,1642731653,/en/internetsafety/should-i-still-use-adobe-flash-player/1/?lo=,internetsafety,should-i-still-use-adobe-flash-player,2022-01-21T02:20:53.540337Z
17906393.1635956617,1635956617,/en/powerpoint2016/slide-master-view/1/?lo=,powerpoint2016,slide-master-view,2021-11-03T16:33:04.837258Z
17906393.1635956617,1635956617,/en/powerpoint2016/slide-master-view/1/?lo=,powerpoint2016,slide-master-view,2021-11-03T16:23:37.393695Z
17907597.1639480865,1639480866,/en/googlespreadsheets/formatting-cells/1/?lo=,googlespreadsheets,formatting-cells,2021-12-14T11:21:06.267351Z
1790773.1639511620,1639511621,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2021-12-14T19:53:41.518258Z
1790788.1639116454,1639116452,/en/tr_id-windows-basics/shortcutshortcut-keyboard-pada-windows/1/?lo=,tr_id-windows-basics,shortcutshortcut-keyboard-pada-windows,2021-12-10T06:07:32.672087Z
1790819.1629262167,1629262168,/en/googledocuments/sharing-and-collaborating/1/?lo=,googledocuments,sharing-and-collaborating,2021-08-18T04:49:28.336746Z
17908325.1642919422,1642919420,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2022-01-23T06:34:33.919427Z
17908325.1642919422,1642919420,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2022-01-23T06:30:20.573440Z
17908443.1642450428,1642450429,/en/excelxp/identifying-basic-parts-of-the-excel-window/1/?lo=,excelxp,identifying-basic-parts-of-the-excel-window,2022-01-17T20:14:40.876511Z
17908443.1642450428,1642450429,/en/excelxp/identifying-basic-parts-of-the-excel-window/1/?lo=,excelxp,identifying-basic-parts-of-the-excel-window,2022-01-17T20:13:49.164065Z
17908545.1632833138,1632833137,/en/googledocuments/inserting-images/1/?lo=,googledocuments,inserting-images,2021-09-28T12:45:37.681790Z
17908560.1628378881,1628378881,/en/microsoftaccount/privacy-and-security-settings/1/?lo=,microsoftaccount,privacy-and-security-settings,2021-08-07T23:28:01.701828Z
17908693.1632834058,1632834058,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-09-28T13:01:11.886993Z
17908693.1632834058,1632834058,/en/facebook101/facebook-news/1/?lo=,facebook101,facebook-news,2021-09-28T13:01:09.463577Z
17908693.1632834058,1632834058,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-09-28T13:00:58.512293Z
17908734.1627891203,1627891203,/en/computerbasics/keeping-your-computer-clean/1/?lo=,computerbasics,keeping-your-computer-clean,2021-08-02T08:00:03.066127Z
1790874.1627289747,1627289747,/en/windowsxp/moving-and-sizing-windows/1/?lo=,windowsxp,moving-and-sizing-windows,2021-07-26T08:55:47.833095Z
17908827.1637774916,1637774915,/en/excelformulas/functions/1/?lo=,excelformulas,functions,2021-11-24T17:28:35.603438Z
17909083.1629277901,1629278059,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2021-08-18T09:14:19.193650Z
17909217.1625260510,1625260510,/en/googledocuments/inserting-text-boxes-and-shapes/1/?lo=,googledocuments,inserting-text-boxes-and-shapes,2021-07-02T21:15:10.767856Z
17909286.1629467627,1629467627,/en/powerpoint2016/indents-and-line-spacing/1/?lo=,powerpoint2016,indents-and-line-spacing,2021-08-20T13:53:47.281573Z
17909383.1638566542,1638566542,/en/excel2016/doing-more-with-pivottables/1/?lo=,excel2016,doing-more-with-pivottables,2021-12-03T21:39:53.590649Z
17909383.1638566542,1638566542,/en/excel2016/doing-more-with-pivottables/1/?lo=,excel2016,doing-more-with-pivottables,2021-12-03T21:39:20.452224Z
17909383.1638566542,1638566542,/en/excel2016/doing-more-with-pivottables/1/?lo=,excel2016,doing-more-with-pivottables,2021-12-03T21:22:22.214874Z
17909529.1635520463,1635520462,/en/excel2016/getting-started-with-excel/1/?lo=,excel2016,getting-started-with-excel,2021-10-29T15:14:22.216731Z
17909662.1642531815,1642531826,/en/excel2013/sorting-data/1/?lo=,excel2013,sorting-data,2022-01-18T18:50:26.721681Z
17910006.1641404004,1641404004,/en/powerpoint/slide-basics/1/?lo=,powerpoint,slide-basics,2022-01-05T17:33:24.401345Z
17910030.1633314670,1633314670,/en/tr_id-word-2016/mail-merge/1/?lo=,tr_id-word-2016,mail-merge,2021-10-04T02:31:10.342758Z
17910297.1634492742,1634492741,/en/tr_ar-misc/what-is-a-computer-/1/?lo=,tr_ar-misc,what-is-a-computer-,2021-10-17T17:45:41.786897Z
17910471.1635777221,1635777221,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2021-11-01T14:33:41.088227Z
17910726.1626065887,1626065892,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2021-07-12T04:58:12.154641Z
17910737.1633049094,1633049094,/en/tr_id-excel-2016/membuat-dan-membuka-bukukerja/1/?lo=,tr_id-excel-2016,membuat-dan-membuka-bukukerja,2021-10-01T00:44:54.221435Z
1791078.1642202254,1642202254,/en/email101/email-etiquette-and-safety/1/?lo=,email101,email-etiquette-and-safety,2022-01-14T23:17:34.479782Z
17911139.1630969842,1630969842,/en/basic-computer-skills/how-to-set-up-a-new-printer/1/?lo=,basic-computer-skills,how-to-set-up-a-new-printer,2021-09-06T23:10:42.525087Z
17911152.1625768918,1625768912,/en/business-communication/how-to-write-a-clear-business-memo/1/?lo=,business-communication,how-to-write-a-clear-business-memo,2021-07-08T18:28:32.693682Z
17911379.1636657559,1636657574,/en/googledocuments/all-about-google-drive/1/?lo=,googledocuments,all-about-google-drive,2021-11-11T19:06:24.118492Z
17912214.1631551596,1631551596,/en/facebook101/deactivating-your-facebook-account/1/?lo=,facebook101,deactivating-your-facebook-account,2021-09-13T16:46:36.012060Z
1791230.1630898190,1630898190,/en/prezi/what-is-prezi/1/?lo=,prezi,what-is-prezi,2021-09-06T03:17:59.689936Z
1791230.1630898190,1630898190,/en/prezi/creating-a-prezi/1/?lo=,prezi,creating-a-prezi,2021-09-06T03:17:52.015791Z
